order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD183963,2025-03-23T00:32:00,Pune,R0128,South Indian,938,67,0
ORD130464,2025-03-23T00:41:00,Bangalore,R0322,South Indian,1311,58,0
ORD165984,2025-03-23T00:56:00,Kolkata,R0713,Biryani,740,46,0
ORD177000,2025-03-23T00:56:00,Chennai,R0567,Fast Food,531,29,0
ORD101742,2025-03-23T02:11:00,Hyderabad,R0205,Italian,1410,46,0
ORD130488,2025-03-23T02:11:00,Hyderabad,R0383,Italian,463,38,0
ORD102780,2025-03-23T02:11:00,Pune,R0597,North Indian,1291,25,1
ORD180786,2025-03-23T02:12:00,Bangalore,R0585,Italian,1117,39,0
ORD116260,2025-03-23T02:12:00,Delhi,R0704,Italian,823,79,0
ORD189679,2025-03-23T02:12:00,Delhi,R0750,South Indian,843,77,1
ORD130984,2025-03-23T03:01:00,Mumbai,R0568,Biryani,680,90,0
ORD156164,2025-03-23T03:11:00,Pune,R0690,Biryani,1159,35,0
ORD131922,2025-03-23T03:11:00,Mumbai,R0145,Continental,1108,52,0
ORD192687,2025-03-23T03:11:00,Kolkata,R0019,Fast Food,294,90,0
ORD110405,2025-03-23T03:11:00,Chennai,R0541,Beverages,833,49,1
ORD107854,2025-03-23T03:11:00,Mumbai,R0112,Chinese,1255,77,0
ORD118029,2025-03-23T03:25:00,Pune,R0076,Chinese,1553,69,0
ORD149089,2025-03-23T03:26:00,Hyderabad,R0690,Italian,281,24,0
ORD165369,2025-03-23T03:45:00,Delhi,R0158,Italian,204,10,0
ORD138877,2025-03-23T03:55:00,Mumbai,R0576,Italian,848,29,0
ORD126478,2025-03-23T03:55:00,Delhi,R0525,Fast Food,728,63,0
ORD119879,2025-03-23T03:55:00,Mumbai,R0336,South Indian,979,53,0
ORD149250,2025-03-23T04:10:00,Chennai,R0311,Fast Food,1003,46,0
ORD126789,2025-03-23T04:10:00,Mumbai,R0240,Continental,432,38,0
ORD184153,2025-03-23T04:10:00,Chennai,R0256,Fast Food,1403,41,0
ORD104968,2025-03-23T04:22:00,Pune,R0665,Continental,1055,10,0
ORD131203,2025-03-23T04:22:00,Kolkata,R0152,Continental,1040,32,0
ORD178390,2025-03-23T04:36:00,Mumbai,R0503,North Indian,1471,74,1
ORD158160,2025-03-23T04:36:00,Pune,R0422,Continental,1323,61,1
ORD143082,2025-03-23T04:36:00,Hyderabad,R0684,Chinese,304,70,0
ORD117598,2025-03-23T04:51:00,Bangalore,R0140,Fast Food,211,52,0
ORD136454,2025-03-23T04:51:00,Hyderabad,R0571,North Indian,391,45,0
ORD141620,2025-03-23T05:31:00,Mumbai,R0460,North Indian,1336,75,1
ORD184358,2025-03-23T05:31:00,Chennai,R0566,Italian,254,51,0
ORD105191,2025-03-23T05:46:00,Mumbai,R0485,Chinese,1106,70,1
ORD168271,2025-03-23T05:46:00,Kolkata,R0449,North Indian,266,17,0
ORD154380,2025-03-23T05:46:00,Delhi,R0581,South Indian,463,53,0
ORD184940,2025-03-23T06:27:00,Bangalore,R0280,Biryani,274,22,0
ORD137808,2025-03-23T06:27:00,Delhi,R0168,Continental,915,47,1
ORD103105,2025-03-23T06:27:00,Bangalore,R0427,Fast Food,553,74,0
ORD130016,2025-03-23T06:27:00,Bangalore,R0320,Continental,672,70,0
ORD196742,2025-03-23T06:46:00,Mumbai,R0558,Chinese,1396,46,0
ORD195004,2025-03-23T07:11:00,Mumbai,R0789,Fast Food,390,73,0
ORD131752,2025-03-23T07:14:00,Pune,R0106,South Indian,1170,66,0
ORD126976,2025-03-23T07:14:00,Bangalore,R0287,Italian,623,85,0
ORD170688,2025-03-23T07:15:00,Mumbai,R0276,Chinese,682,75,0
ORD107087,2025-03-23T07:20:00,Mumbai,R0031,Continental,1474,76,0
ORD187163,2025-03-23T07:20:00,Delhi,R0220,Italian,1506,57,0
ORD132550,2025-03-23T08:02:00,Kolkata,R0102,Biryani,542,12,0
ORD129156,2025-03-23T08:08:00,Chennai,R0160,Biryani,525,13,1
ORD179700,2025-03-23T08:14:00,Chennai,R0076,Desserts,169,64,0
ORD150002,2025-03-23T08:14:00,Chennai,R0772,Chinese,657,83,0
ORD168350,2025-03-23T08:14:00,Delhi,R0316,Desserts,568,73,0
ORD189506,2025-03-23T08:29:00,Kolkata,R0076,Italian,1010,12,0
ORD124057,2025-03-23T09:31:00,Bangalore,R0691,Chinese,289,69,0
ORD157981,2025-03-23T09:36:00,Bangalore,R0183,Fast Food,504,72,0
ORD182546,2025-03-23T09:36:00,Kolkata,R0415,South Indian,865,25,0
ORD100792,2025-03-23T09:37:00,Bangalore,R0230,Biryani,1419,86,0
ORD108469,2025-03-23T09:37:00,Bangalore,R0550,Biryani,1582,39,0
ORD164440,2025-03-23T09:37:00,Chennai,R0246,Continental,1455,30,0
ORD109173,2025-03-23T09:41:00,Bangalore,R0003,Biryani,1247,19,0
ORD125226,2025-03-23T09:41:00,Hyderabad,R0574,North Indian,1197,15,1
ORD106829,2025-03-23T09:41:00,Mumbai,R0788,South Indian,614,19,0
ORD183147,2025-03-23T09:50:00,Delhi,R0672,Italian,632,70,0
ORD118550,2025-03-23T09:53:00,Pune,R0624,Fast Food,428,76,0
ORD126767,2025-03-23T10:19:00,Mumbai,R0636,North Indian,285,68,1
ORD116457,2025-03-23T10:19:00,Delhi,R0706,Desserts,759,39,0
ORD112027,2025-03-23T10:42:00,Delhi,R0105,Biryani,795,86,0
ORD122764,2025-03-23T10:42:00,Delhi,R0711,Continental,752,65,1
ORD177677,2025-03-23T10:56:00,Delhi,R0208,Continental,1431,27,0
ORD171938,2025-03-23T10:56:00,Chennai,R0404,North Indian,970,62,0
ORD126787,2025-03-23T10:59:00,Chennai,R0786,Biryani,132,43,1
ORD130973,2025-03-23T11:08:00,Bangalore,R0383,Continental,284,76,0
ORD166509,2025-03-23T11:15:00,Mumbai,R0677,North Indian,386,73,0
ORD110245,2025-03-23T11:23:00,Mumbai,R0531,Biryani,1386,45,0
ORD155868,2025-03-23T11:39:00,Delhi,R0585,Desserts,471,59,0
ORD161220,2025-03-23T12:10:00,Pune,R0281,Fast Food,720,10,1
ORD140824,2025-03-23T12:22:00,Hyderabad,R0445,Continental,904,27,0
ORD194716,2025-03-23T12:22:00,Delhi,R0147,South Indian,1418,86,0
ORD125891,2025-03-23T12:49:00,Pune,R0425,North Indian,902,70,0
ORD132102,2025-03-23T12:49:00,Delhi,R0282,Continental,511,73,0
ORD198250,2025-03-23T12:52:00,Delhi,R0431,Fast Food,1534,81,0
ORD123125,2025-03-23T12:52:00,Delhi,R0111,North Indian,807,81,0
ORD179410,2025-03-23T13:26:00,Bangalore,R0553,Fast Food,1250,29,0
ORD132632,2025-03-23T13:38:00,Hyderabad,R0709,Continental,265,77,0
ORD139728,2025-03-23T13:38:00,Mumbai,R0055,North Indian,737,44,1
ORD189628,2025-03-23T13:57:00,Hyderabad,R0797,Chinese,1011,44,0
ORD175552,2025-03-23T14:37:00,Delhi,R0103,North Indian,174,19,0
ORD158755,2025-03-23T14:44:00,Pune,R0050,Fast Food,1029,65,0
ORD183309,2025-03-23T15:10:00,Bangalore,R0668,Continental,520,80,0
ORD126398,2025-03-23T15:32:00,Bangalore,R0609,Continental,147,21,0
ORD193506,2025-03-23T15:32:00,Chennai,R0626,Continental,427,60,0
ORD189718,2025-03-23T15:40:00,Hyderabad,R0653,South Indian,211,73,1
ORD110487,2025-03-23T16:21:00,Mumbai,R0682,North Indian,132,77,0
ORD147131,2025-03-23T16:30:00,Mumbai,R0519,Biryani,242,78,0
ORD196568,2025-03-23T16:44:00,Hyderabad,R0154,Italian,240,84,0
ORD149508,2025-03-23T16:44:00,Hyderabad,R0787,Chinese,216,11,0
ORD121989,2025-03-23T16:44:00,Delhi,R0432,Italian,952,54,0
ORD161697,2025-03-23T16:47:00,Chennai,R0239,Continental,1225,57,0
ORD157852,2025-03-23T16:47:00,Mumbai,R0286,Biryani,1129,50,0
ORD155403,2025-03-23T16:51:00,Pune,R0531,Chinese,1500,89,0
ORD166229,2025-03-23T17:03:00,Pune,R0342,North Indian,1335,18,0
ORD179874,2025-03-23T17:06:00,Mumbai,R0635,Fast Food,1225,22,0
ORD156810,2025-03-23T17:06:00,Delhi,R0745,Continental,1332,28,0
ORD120431,2025-03-23T17:35:00,Hyderabad,R0362,South Indian,1247,32,0
ORD163176,2025-03-23T17:35:00,Chennai,R0493,Fast Food,825,50,0
ORD102596,2025-03-23T17:35:00,Bangalore,R0135,Biryani,1572,34,0
ORD149993,2025-03-23T17:35:00,Mumbai,R0728,Chinese,572,74,0
ORD156019,2025-03-23T17:53:00,Pune,R0484,North Indian,574,59,0
ORD110909,2025-03-23T19:09:00,Mumbai,R0445,Italian,1440,62,0
ORD139351,2025-03-23T19:09:00,Bangalore,R0631,Biryani,546,37,0
ORD178011,2025-03-23T19:09:00,Mumbai,R0065,Continental,203,34,1
ORD170411,2025-03-23T19:16:00,Delhi,R0751,Fast Food,1440,84,0
ORD120027,2025-03-23T19:16:00,Chennai,R0013,Continental,1117,32,0
ORD172463,2025-03-23T19:16:00,Bangalore,R0547,North Indian,1582,37,1
ORD123029,2025-03-23T19:23:00,Delhi,R0590,Fast Food,393,45,0
ORD133723,2025-03-23T19:35:00,Kolkata,R0086,Italian,1271,26,0
ORD149866,2025-03-23T19:35:00,Bangalore,R0132,Fast Food,1222,21,0
ORD160771,2025-03-23T19:36:00,Chennai,R0258,South Indian,614,42,0
ORD140088,2025-03-23T19:36:00,Delhi,R0402,North Indian,1263,66,0
ORD159454,2025-03-23T19:36:00,Bangalore,R0271,Fast Food,743,40,1
ORD137122,2025-03-23T19:58:00,Chennai,R0288,Italian,1232,80,0
ORD149171,2025-03-23T20:04:00,Delhi,R0357,Italian,1491,53,0
ORD173681,2025-03-23T20:21:00,Mumbai,R0401,Fast Food,117,86,0
ORD179432,2025-03-23T20:28:00,Mumbai,R0332,Fast Food,1485,19,0
ORD163025,2025-03-23T21:33:00,Hyderabad,R0582,Fast Food,1016,32,0
ORD109429,2025-03-23T22:10:00,Chennai,R0073,Continental,618,36,0
ORD143677,2025-03-23T22:14:00,Hyderabad,R0338,Fast Food,1595,50,0
ORD117911,2025-03-23T22:45:00,Kolkata,R0143,Chinese,552,35,0
ORD161506,2025-03-23T22:45:00,Pune,R0664,Continental,284,78,0
ORD191308,2025-03-23T22:58:00,Kolkata,R0252,Chinese,296,43,1
ORD198318,2025-03-23T23:07:00,Delhi,R0630,North Indian,665,67,0
ORD124854,2025-03-24T00:39:00,Hyderabad,R0267,North Indian,122,57,0
ORD100547,2025-03-24T00:39:00,Mumbai,R0319,North Indian,898,43,0
ORD101682,2025-03-24T00:47:00,Mumbai,R0236,Fast Food,337,49,0
ORD165627,2025-03-24T02:21:00,Delhi,R0424,Fast Food,890,40,0
ORD189137,2025-03-24T02:21:00,Kolkata,R0545,South Indian,658,37,0
ORD164415,2025-03-24T02:21:00,Delhi,R0335,Italian,362,87,0
ORD153025,2025-03-24T02:27:00,Chennai,R0199,Fast Food,937,11,0
ORD154502,2025-03-24T02:42:00,Delhi,R0114,Biryani,529,64,0
ORD151727,2025-03-24T02:42:00,Delhi,R0613,Italian,357,70,0
ORD148908,2025-03-24T03:04:00,Mumbai,R0567,Italian,1349,72,1
ORD150336,2025-03-24T03:04:00,Hyderabad,R0471,Biryani,1599,89,0
ORD164166,2025-03-24T03:04:00,Mumbai,R0769,Italian,646,10,0
ORD140345,2025-03-24T03:08:00,Kolkata,R0685,North Indian,1202,57,0
ORD184023,2025-03-24T03:23:00,Pune,R0470,North Indian,791,71,0
ORD199755,2025-03-24T03:24:00,Pune,R0002,Biryani,1077,35,0
ORD109336,2025-03-24T03:24:00,Delhi,R0630,Fast Food,1238,78,0
ORD153580,2025-03-24T03:24:00,Delhi,R0652,Desserts,497,59,1
ORD105089,2025-03-24T03:24:00,Pune,R0240,North Indian,465,45,0
ORD197782,2025-03-24T03:28:00,Pune,R0082,North Indian,1468,20,0
ORD150439,2025-03-24T04:12:00,Mumbai,R0611,Italian,229,72,0
ORD174135,2025-03-24T04:12:00,Kolkata,R0505,South Indian,1020,54,1
ORD121281,2025-03-24T04:12:00,Chennai,R0602,South Indian,1546,31,0
ORD125457,2025-03-24T04:47:00,Chennai,R0701,Fast Food,968,86,0
ORD157186,2025-03-24T05:01:00,Delhi,R0150,North Indian,1465,75,0
ORD133457,2025-03-24T05:35:00,Mumbai,R0710,Fast Food,1574,24,0
ORD196279,2025-03-24T05:42:00,Hyderabad,R0545,Fast Food,685,71,0
ORD166795,2025-03-24T05:42:00,Mumbai,R0687,Fast Food,591,41,0
ORD196844,2025-03-24T05:44:00,Kolkata,R0556,South Indian,1134,71,0
ORD183228,2025-03-24T05:44:00,Delhi,R0420,North Indian,1552,36,0
ORD148258,2025-03-24T05:49:00,Chennai,R0689,Biryani,689,84,0
ORD107563,2025-03-24T06:02:00,Delhi,R0483,Fast Food,1512,83,0
ORD185315,2025-03-24T06:22:00,Mumbai,R0423,North Indian,201,33,0
ORD193246,2025-03-24T06:22:00,Chennai,R0001,South Indian,334,10,0
ORD155579,2025-03-24T06:22:00,Kolkata,R0744,Fast Food,1316,42,0
ORD132347,2025-03-24T06:47:00,Hyderabad,R0507,Fast Food,619,34,0
ORD131765,2025-03-24T07:15:00,Bangalore,R0579,North Indian,927,28,0
ORD199000,2025-03-24T07:15:00,Bangalore,R0476,North Indian,1279,29,1
ORD104522,2025-03-24T07:17:00,Bangalore,R0642,Continental,794,60,1
ORD147371,2025-03-24T07:32:00,Delhi,R0294,North Indian,1548,65,0
ORD182700,2025-03-24T07:32:00,Delhi,R0671,Fast Food,605,13,0
ORD103703,2025-03-24T07:32:00,Chennai,R0041,Desserts,1263,43,0
ORD187251,2025-03-24T07:32:00,Bangalore,R0316,Biryani,1173,89,0
ORD184585,2025-03-24T07:32:00,Bangalore,R0182,Biryani,603,81,0
ORD119383,2025-03-24T07:39:00,Mumbai,R0140,Biryani,1438,51,0
ORD134253,2025-03-24T08:11:00,Hyderabad,R0310,Biryani,686,77,0
ORD179355,2025-03-24T08:48:00,Delhi,R0506,Beverages,544,38,0
ORD159699,2025-03-24T08:48:00,Mumbai,R0298,Italian,665,70,1
ORD119315,2025-03-24T08:56:00,Chennai,R0743,Continental,1232,37,0
ORD193694,2025-03-24T09:10:00,Delhi,R0599,Italian,171,58,1
ORD132429,2025-03-24T09:31:00,Pune,R0313,Italian,1127,18,1
ORD178924,2025-03-24T09:36:00,Chennai,R0793,Biryani,505,56,0
ORD175804,2025-03-24T09:36:00,Kolkata,R0410,Fast Food,1107,87,0
ORD186848,2025-03-24T10:11:00,Delhi,R0565,Chinese,1425,67,0
ORD121158,2025-03-24T10:24:00,Pune,R0656,Chinese,673,54,0
ORD196629,2025-03-24T10:31:00,Pune,R0021,Fast Food,1216,15,0
ORD115300,2025-03-24T10:31:00,Chennai,R0562,Fast Food,995,32,0
ORD112098,2025-03-24T10:31:00,Hyderabad,R0528,Biryani,988,29,0
ORD184462,2025-03-24T10:31:00,Delhi,R0218,Continental,646,49,0
ORD150377,2025-03-24T10:43:00,Kolkata,R0020,Biryani,121,78,0
ORD152122,2025-03-24T10:43:00,Hyderabad,R0333,Beverages,1426,43,0
ORD176829,2025-03-24T10:43:00,Mumbai,R0015,Italian,974,77,0
ORD110531,2025-03-24T10:51:00,Delhi,R0146,Biryani,683,24,0
ORD167965,2025-03-24T11:04:00,Pune,R0226,Desserts,740,61,0
ORD124749,2025-03-24T11:04:00,Chennai,R0700,Fast Food,1126,48,0
ORD155436,2025-03-24T11:36:00,Hyderabad,R0151,Biryani,402,39,1
ORD121734,2025-03-24T11:36:00,Delhi,R0003,Chinese,1512,54,0
ORD155950,2025-03-24T11:36:00,Kolkata,R0331,Fast Food,101,17,0
ORD133144,2025-03-24T11:43:00,Mumbai,R0610,Italian,511,82,0
ORD139612,2025-03-24T11:43:00,Delhi,R0681,Fast Food,1449,15,0
ORD165620,2025-03-24T11:43:00,Mumbai,R0174,North Indian,108,24,0
ORD169887,2025-03-24T11:48:00,Kolkata,R0530,South Indian,1210,42,0
ORD186309,2025-03-24T11:48:00,Chennai,R0466,Beverages,838,26,0
ORD150172,2025-03-24T11:56:00,Pune,R0275,Fast Food,161,38,0
ORD193902,2025-03-24T11:56:00,Bangalore,R0313,Biryani,1553,90,0
ORD140367,2025-03-24T12:05:00,Delhi,R0334,Fast Food,299,75,0
ORD153950,2025-03-24T12:12:00,Chennai,R0044,South Indian,562,72,0
ORD111648,2025-03-24T12:14:00,Bangalore,R0153,Fast Food,663,49,0
ORD199706,2025-03-24T12:30:00,Bangalore,R0184,North Indian,1474,11,0
ORD183385,2025-03-24T12:31:00,Hyderabad,R0784,Biryani,304,59,0
ORD175053,2025-03-24T12:31:00,Pune,R0210,Fast Food,1536,66,0
ORD145140,2025-03-24T12:59:00,Kolkata,R0052,Italian,285,54,0
ORD194097,2025-03-24T12:59:00,Hyderabad,R0595,Fast Food,1506,50,0
ORD135261,2025-03-24T13:01:00,Delhi,R0401,Biryani,383,13,1
ORD127462,2025-03-24T13:36:00,Pune,R0204,Desserts,1203,76,0
ORD152162,2025-03-24T13:36:00,Chennai,R0359,Biryani,1453,72,0
ORD140383,2025-03-24T13:36:00,Delhi,R0565,Biryani,734,42,0
ORD100841,2025-03-24T13:47:00,Bangalore,R0739,Continental,994,26,0
ORD122072,2025-03-24T13:47:00,Mumbai,R0546,Desserts,1261,27,0
ORD196565,2025-03-24T14:33:00,Hyderabad,R0285,Biryani,137,81,0
ORD100206,2025-03-24T14:33:00,Delhi,R0228,South Indian,687,82,0
ORD112697,2025-03-24T14:40:00,Pune,R0712,Fast Food,1203,34,0
ORD109154,2025-03-24T14:40:00,Mumbai,R0352,North Indian,835,49,0
ORD154767,2025-03-24T14:40:00,Delhi,R0004,Biryani,724,79,0
ORD168807,2025-03-24T14:40:00,Delhi,R0048,Biryani,1505,87,0
ORD154636,2025-03-24T14:40:00,Bangalore,R0639,Beverages,319,49,1
ORD185789,2025-03-24T14:54:00,Hyderabad,R0333,Continental,652,26,0
ORD137793,2025-03-24T14:54:00,Chennai,R0708,North Indian,1507,51,0
ORD156485,2025-03-24T14:54:00,Hyderabad,R0571,Biryani,1278,51,0
ORD122365,2025-03-24T14:59:00,Chennai,R0069,Continental,1505,28,0
ORD123121,2025-03-24T14:59:00,Pune,R0352,Italian,691,82,0
ORD149106,2025-03-24T14:59:00,Pune,R0254,Continental,870,70,0
ORD124431,2025-03-24T14:59:00,Mumbai,R0415,Fast Food,928,31,0
ORD117607,2025-03-24T15:02:00,Delhi,R0679,Continental,1504,54,0
ORD125954,2025-03-24T15:24:00,Hyderabad,R0354,South Indian,967,45,0
ORD163762,2025-03-24T15:25:00,Mumbai,R0650,Continental,196,39,0
ORD123853,2025-03-24T16:07:00,Delhi,R0550,North Indian,1423,11,0
ORD165878,2025-03-24T16:07:00,Bangalore,R0276,Italian,474,85,0
ORD114449,2025-03-24T16:07:00,Hyderabad,R0485,Continental,779,43,0
ORD159069,2025-03-24T16:08:00,Chennai,R0030,North Indian,381,23,1
ORD174329,2025-03-24T16:08:00,Bangalore,R0567,Beverages,416,45,0
ORD127862,2025-03-24T16:23:00,Pune,R0089,North Indian,643,30,0
ORD124331,2025-03-24T16:24:00,Mumbai,R0226,Fast Food,1187,57,1
ORD126337,2025-03-24T16:24:00,Pune,R0019,Beverages,262,11,1
ORD107730,2025-03-24T16:24:00,Bangalore,R0703,Biryani,245,20,0
ORD123950,2025-03-24T16:24:00,Mumbai,R0039,North Indian,1087,60,1
ORD125150,2025-03-24T17:32:00,Delhi,R0430,Beverages,1157,69,0
ORD133993,2025-03-24T17:32:00,Mumbai,R0486,Chinese,806,38,0
ORD153581,2025-03-24T17:32:00,Mumbai,R0267,Continental,949,16,0
ORD157767,2025-03-24T18:02:00,Chennai,R0622,South Indian,382,67,0
ORD182160,2025-03-24T18:02:00,Delhi,R0129,Continental,997,55,0
ORD181844,2025-03-24T18:18:00,Mumbai,R0681,Fast Food,302,58,0
ORD114312,2025-03-24T18:18:00,Delhi,R0594,North Indian,103,29,0
ORD183418,2025-03-24T18:18:00,Kolkata,R0201,North Indian,1128,36,0
ORD121774,2025-03-24T18:18:00,Mumbai,R0178,Biryani,455,59,1
ORD110460,2025-03-24T18:25:00,Bangalore,R0678,Continental,1048,34,1
ORD138420,2025-03-24T18:25:00,Bangalore,R0135,Fast Food,290,81,0
ORD195409,2025-03-24T18:44:00,Hyderabad,R0792,South Indian,1319,26,1
ORD149509,2025-03-24T18:44:00,Pune,R0687,Biryani,504,29,0
ORD116342,2025-03-24T18:44:00,Mumbai,R0433,Continental,482,45,0
ORD136275,2025-03-24T18:50:00,Delhi,R0330,North Indian,1490,28,0
ORD108423,2025-03-24T18:50:00,Bangalore,R0398,Continental,263,57,0
ORD144846,2025-03-24T20:04:00,Bangalore,R0685,Chinese,761,14,1
ORD103888,2025-03-24T20:04:00,Hyderabad,R0537,South Indian,460,84,0
ORD176761,2025-03-24T20:17:00,Delhi,R0726,Continental,967,64,0
ORD130773,2025-03-24T20:17:00,Bangalore,R0510,Biryani,576,69,0
ORD162638,2025-03-24T20:38:00,Chennai,R0772,Biryani,1199,28,1
ORD163595,2025-03-24T20:38:00,Bangalore,R0655,Fast Food,865,37,0
ORD192001,2025-03-24T20:38:00,Delhi,R0314,Continental,1231,72,0
ORD113213,2025-03-24T20:50:00,Pune,R0559,North Indian,438,66,0
ORD101246,2025-03-24T20:50:00,Bangalore,R0551,North Indian,354,78,0
ORD108002,2025-03-24T21:05:00,Mumbai,R0247,Continental,1425,86,0
ORD134875,2025-03-24T21:05:00,Delhi,R0376,Italian,1468,43,0
ORD100947,2025-03-24T21:49:00,Chennai,R0192,South Indian,697,47,1
ORD187205,2025-03-24T21:49:00,Mumbai,R0449,Fast Food,1466,10,1
ORD176342,2025-03-24T21:56:00,Bangalore,R0015,Continental,870,80,0
ORD105486,2025-03-24T21:56:00,Hyderabad,R0154,Fast Food,1073,65,0
ORD112693,2025-03-24T23:13:00,Delhi,R0257,Biryani,230,44,0
ORD190164,2025-03-24T23:37:00,Bangalore,R0459,Fast Food,522,89,0
ORD168463,2025-03-24T23:46:00,Mumbai,R0711,Biryani,688,68,0
ORD100951,2025-03-24T23:49:00,Pune,R0445,South Indian,566,16,0
ORD149239,2025-03-24T23:49:00,Mumbai,R0381,Fast Food,865,38,0
ORD179034,2025-03-25T00:45:00,Delhi,R0427,Fast Food,1221,14,1
ORD168167,2025-03-25T01:13:00,Delhi,R0537,South Indian,563,82,0
ORD134843,2025-03-25T01:13:00,Chennai,R0077,Fast Food,1108,10,0
ORD193507,2025-03-25T01:23:00,Bangalore,R0162,Fast Food,377,73,0
ORD162027,2025-03-25T01:23:00,Delhi,R0120,Continental,739,89,0
ORD144175,2025-03-25T01:28:00,Hyderabad,R0392,Biryani,1250,65,0
ORD179216,2025-03-25T01:52:00,Pune,R0626,North Indian,307,54,1
ORD156289,2025-03-25T02:51:00,Delhi,R0397,North Indian,472,48,1
ORD144112,2025-03-25T02:51:00,Delhi,R0507,Desserts,250,35,1
ORD148599,2025-03-25T03:06:00,Delhi,R0023,Italian,1462,60,0
ORD196438,2025-03-25T03:09:00,Kolkata,R0649,Italian,1380,55,0
ORD141317,2025-03-25T03:15:00,Mumbai,R0165,Biryani,783,52,0
ORD131404,2025-03-25T03:29:00,Chennai,R0549,Italian,1053,62,0
ORD147344,2025-03-25T04:00:00,Pune,R0201,Biryani,795,78,0
ORD187173,2025-03-25T04:30:00,Chennai,R0343,Fast Food,1251,24,1
ORD152228,2025-03-25T04:54:00,Mumbai,R0078,Continental,211,33,0
ORD149602,2025-03-25T05:06:00,Bangalore,R0421,Fast Food,136,72,0
ORD180059,2025-03-25T05:06:00,Chennai,R0647,Desserts,683,25,0
ORD107502,2025-03-25T05:06:00,Pune,R0664,South Indian,946,23,0
ORD193807,2025-03-25T05:46:00,Pune,R0474,Biryani,1057,89,0
ORD143287,2025-03-25T05:46:00,Mumbai,R0536,Chinese,619,11,0
ORD113130,2025-03-25T06:00:00,Kolkata,R0800,Biryani,1510,43,0
ORD100404,2025-03-25T06:50:00,Mumbai,R0003,Fast Food,147,39,0
ORD159889,2025-03-25T06:56:00,Pune,R0527,North Indian,1421,54,0
ORD152665,2025-03-25T07:20:00,Delhi,R0253,Fast Food,398,45,0
ORD118201,2025-03-25T07:22:00,Mumbai,R0738,North Indian,465,54,0
ORD199174,2025-03-25T07:22:00,Delhi,R0134,Biryani,1188,26,1
ORD178893,2025-03-25T07:23:00,Pune,R0130,North Indian,782,61,0
ORD116108,2025-03-25T07:23:00,Mumbai,R0589,North Indian,1120,33,0
ORD169550,2025-03-25T07:23:00,Bangalore,R0723,South Indian,1346,39,0
ORD136630,2025-03-25T07:31:00,Hyderabad,R0406,Desserts,1516,27,0
ORD132576,2025-03-25T07:33:00,Pune,R0540,Chinese,1581,81,0
ORD148290,2025-03-25T07:33:00,Chennai,R0356,Fast Food,315,75,0
ORD195793,2025-03-25T07:41:00,Delhi,R0289,Italian,904,45,0
ORD194397,2025-03-25T07:41:00,Chennai,R0387,Chinese,220,50,1
ORD186360,2025-03-25T07:44:00,Bangalore,R0731,Italian,1372,23,0
ORD162285,2025-03-25T08:02:00,Delhi,R0757,South Indian,728,26,0
ORD167490,2025-03-25T08:02:00,Delhi,R0737,Fast Food,936,79,0
ORD154149,2025-03-25T08:13:00,Chennai,R0279,Chinese,1260,78,1
ORD186537,2025-03-25T08:35:00,Chennai,R0218,Fast Food,1223,14,0
ORD195284,2025-03-25T08:40:00,Chennai,R0172,Fast Food,775,86,0
ORD100410,2025-03-25T08:40:00,Pune,R0555,North Indian,252,57,0
ORD183633,2025-03-25T08:51:00,Hyderabad,R0738,Fast Food,148,14,1
ORD142229,2025-03-25T08:51:00,Mumbai,R0781,Continental,190,36,0
ORD102179,2025-03-25T08:51:00,Mumbai,R0378,Fast Food,1524,26,0
ORD183070,2025-03-25T09:02:00,Mumbai,R0313,Chinese,822,66,0
ORD147212,2025-03-25T09:05:00,Pune,R0440,Fast Food,438,86,0
ORD105997,2025-03-25T09:05:00,Mumbai,R0649,North Indian,827,30,0
ORD142667,2025-03-25T09:21:00,Delhi,R0003,Continental,986,73,0
ORD158236,2025-03-25T09:24:00,Bangalore,R0101,Chinese,1308,20,0
ORD130612,2025-03-25T09:24:00,Bangalore,R0267,South Indian,744,11,1
ORD179529,2025-03-25T09:34:00,Delhi,R0141,Chinese,1201,28,0
ORD163509,2025-03-25T09:34:00,Delhi,R0040,Italian,848,89,1
ORD152450,2025-03-25T09:49:00,Hyderabad,R0284,Continental,1472,73,1
ORD180293,2025-03-25T09:49:00,Mumbai,R0083,Fast Food,133,57,0
ORD110665,2025-03-25T10:06:00,Pune,R0152,Continental,362,38,1
ORD196459,2025-03-25T10:06:00,Hyderabad,R0270,Italian,243,71,0
ORD156087,2025-03-25T10:26:00,Mumbai,R0412,Fast Food,1299,18,0
ORD162406,2025-03-25T11:31:00,Delhi,R0068,Fast Food,196,23,1
ORD186289,2025-03-25T11:49:00,Delhi,R0245,Chinese,779,20,0
ORD113166,2025-03-25T12:07:00,Mumbai,R0717,Italian,1014,66,0
ORD150444,2025-03-25T12:07:00,Bangalore,R0519,North Indian,296,23,0
ORD138517,2025-03-25T12:25:00,Kolkata,R0371,North Indian,137,55,0
ORD179583,2025-03-25T13:00:00,Bangalore,R0740,Chinese,402,75,0
ORD125569,2025-03-25T13:00:00,Chennai,R0042,Continental,354,33,0
ORD118764,2025-03-25T13:00:00,Hyderabad,R0383,Biryani,170,63,0
ORD168164,2025-03-25T13:27:00,Mumbai,R0086,South Indian,958,90,1
